,Problem,Step,Skill,Opportunity,Predicted Error Rate (Original),Student_ID,Success,Calculated Opportunity,Success_opportunity,Fail_opportunity
1574,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,15,0.1438,24,0,15,14,1
1575,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),ALT:COMPOSE-BY-ADDITION,16,0.1438,24,0,16,14,2
1576,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),ALT:CIRCLE-AREA,13,0.0707,24,1,13,12,1
1577,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),ALT:CIRCLE-AREA,14,0.0641,24,1,14,13,1
1578,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),ALT:CIRCLE-AREA,15,0.0582,24,1,15,14,1
1579,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,17,0.1438,24,0,17,14,3
1580,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,20,0.032,24,0,20,17,3
1581,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),ALT:COMPOSE-BY-ADDITION,18,0.1438,24,0,18,14,4
1582,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),ALT:CIRCLE-AREA,16,0.0527,24,1,16,15,1
1583,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),ALT:CIRCLE-AREA,17,0.0477,24,1,17,16,1
1584,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),ALT:CIRCLE-AREA,18,0.0432,24,1,18,17,1
1585,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,19,0.1438,24,0,19,14,5
1586,ONE_CIRCLE_IN_SQUARE,(CIRCLE-AREA QUESTION1),ALT:CIRCLE-AREA,19,0.0391,24,1,19,18,1
1587,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,20,0.1438,24,1,20,15,5
1588,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),ALT:CIRCLE-DIAMETER,6,0.1439,24,1,6,5,1
1589,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),ALT:CIRCLE-RADIUS,7,0.1932,24,1,7,6,1
1590,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),ALT:CIRCLE-AREA,20,0.0354,24,1,20,19,1
1591,RECTANGLE_ABCD,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,1,0.067,25,1,1,1,0
1592,RECTANGLE_ABCD,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,1,0.1551,25,0,1,0,1
1593,RECTANGLE_ABCD,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,2,0.1151,25,1,2,1,1
1594,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,2,0.0663,25,1,2,2,0
1595,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,3,0.0656,25,1,3,3,0
1596,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,1,0.2088,25,1,1,1,0
1597,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,4,0.065,25,1,4,4,0
1598,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,5,0.0643,25,1,5,5,0
1599,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,6,0.0636,25,1,6,6,0
1600,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,7,0.063,25,1,7,7,0
1601,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,2,0.2088,25,1,2,2,0
1602,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,3,0.2088,25,1,3,3,0
1603,PARALLELOGRAM_ABDE,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,8,0.0623,25,1,8,8,0
1604,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,3,0.0844,25,1,3,2,1
1605,PARALLELOGRAM_ABDE,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,4,0.0613,25,1,4,3,1
1606,SQUARE_ABCD,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,9,0.0617,25,1,9,9,0
1607,SQUARE_ABCD,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,5,0.0442,25,1,5,4,1
1608,SQUARE_ABCD,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,6,0.0317,25,1,6,5,1
1609,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,10,0.0611,25,1,10,10,0
1610,PAINTING_THE_WALL,(WALL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,11,0.0604,25,1,11,11,0
1611,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,4,0.2088,25,1,4,4,0
1612,PAINTING_THE_WALL,(WALL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,12,0.0598,25,1,12,12,0
1613,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,13,0.0592,25,1,13,13,0
1614,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,5,0.2088,25,1,5,5,0
1615,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,14,0.0586,25,1,14,14,0
1616,PAINTING_THE_WALL,(WALL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,15,0.058,25,1,15,15,0
1617,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,6,0.2088,25,1,6,6,0
1618,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,1,0.5546,25,0,1,0,1
1619,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,1,0.492,25,0,1,0,1
1620,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,1,0.5646,25,0,1,0,1
1621,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,2,0.4688,25,0,2,0,2
1622,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,2,0.5041,25,1,2,1,1
1623,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,2,0.434,25,0,2,0,2
1624,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,3,0.3849,25,0,3,0,3
1625,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,3,0.3778,25,1,3,1,2
1626,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,3,0.4435,25,0,3,1,2
1627,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,4,0.3073,25,1,4,1,3
1628,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,4,0.3846,25,1,4,2,2
1629,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,5,0.2393,25,1,5,2,3
1630,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,4,0.3247,25,1,4,2,2
1631,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,5,0.3288,25,1,5,3,2
1632,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,6,0.2775,25,0,6,3,3
1633,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,5,0.2758,25,1,5,3,2
1634,TRIANGLE_ABC,(AREA QUESTION1),ALT:TRIANGLE-AREA,1,0.2137,25,1,1,1,0
1635,TRIANGLE_ABC,(HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,1,0.388,25,0,1,0,1
1636,TRIANGLE_ABC,(BASE QUESTION3),ALT:TRIANGLE-SIDE,2,0.3791,25,1,2,1,1
1637,TRIANGLE_TRIANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,2,0.2067,25,1,2,2,0
1638,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,1,0.5771,25,0,1,0,1
1639,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,1,0.4914,25,0,1,0,1
1640,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,2,0.4538,25,0,2,0,2
1641,TRIANGLE_RECTANGLE,(BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,1,0.3095,25,0,1,0,1
1642,TRIANGLE_RECTANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,3,0.1998,25,0,3,2,1
1643,DESIGNING_A_QUILT,(AREA QUESTION1),ALT:TRIANGLE-AREA,4,0.1932,25,0,4,2,2
1644,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,2,0.2858,25,0,2,0,2
1645,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,3,0.2632,25,1,3,1,2
1646,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,4,0.2418,25,0,4,1,3
1647,DESIGNING_A_QUILT,(AREA QUESTION2),ALT:TRIANGLE-AREA,5,0.1867,25,1,5,3,2
1648,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,5,0.2216,25,1,5,2,3
1649,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,6,0.2027,25,1,6,3,3
1650,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,7,0.1849,25,1,7,4,3
1651,DESIGNING_A_QUILT,(AREA QUESTION3),ALT:TRIANGLE-AREA,6,0.1803,25,1,6,4,2
1652,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,8,0.1685,25,1,8,5,3
1653,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,9,0.1532,25,1,9,6,3
1654,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,10,0.139,25,1,10,7,3
1655,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,2,0.4796,25,1,2,1,1
1656,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,3,0.4167,25,0,3,0,3
1657,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,4,0.3804,25,1,4,1,3
1658,TRIANGLE_AREA,(AREA QUESTION1),ALT:TRIANGLE-AREA,7,0.1742,25,1,7,5,2
1659,TRIANGLE_HEIGHT,(HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,3,0.3704,25,1,3,2,1
1660,TRIANGLE_BASE,(BASE QUESTION3),ALT:TRIANGLE-SIDE,4,0.3617,25,1,4,3,1
1661,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,3,0.3837,25,1,3,2,1
1662,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,5,0.3455,25,0,5,1,4
1663,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,6,0.3122,25,1,6,2,4
1664,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,4,0.296,25,1,4,3,1
1665,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,7,0.2807,25,1,7,3,4
1666,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,8,0.2512,25,1,8,4,4
1667,DESIGNING_A_QUILT,(AREA QUESTION1),ALT:TRIANGLE-AREA,8,0.1682,25,1,8,6,2
1668,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,11,0.126,25,1,11,8,3
1669,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,12,0.114,25,1,12,9,3
1670,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,13,0.1031,25,1,13,10,3
1671,DESIGNING_A_QUILT,(AREA QUESTION2),ALT:TRIANGLE-AREA,9,0.1624,25,1,9,7,2
1672,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,14,0.093,25,1,14,11,3
1673,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,15,0.0839,25,1,15,12,3
1674,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,16,0.0756,25,0,16,12,4
1675,DESIGNING_A_QUILT,(AREA QUESTION3),ALT:TRIANGLE-AREA,10,0.1567,25,1,10,8,2
1676,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,17,0.068,25,1,17,13,4
1677,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,18,0.0612,25,1,18,14,4
1678,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,19,0.055,25,1,19,15,4
1679,CIRCLE_O,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,1,0.3312,25,1,1,1,0
1680,CIRCLE_O,(AREA QUESTION1),ALT:CIRCLE-AREA,1,0.2945,25,1,1,1,0
1681,CIRCLE_O,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,1,0.2236,25,1,1,1,0
1682,CIRCLE_O,(DIAMETER QUESTION2),ALT:CIRCLE-DIAMETER,1,0.2762,25,1,1,1,0
1683,CIRCLE_O,(AREA QUESTION2),ALT:CIRCLE-AREA,2,0.2733,25,1,2,2,0
1684,CIRCLE_O,(CIRCUMFERENCE QUESTION2),ALT:CIRCLE-CIRCUMFERENCE,2,0.2112,25,1,2,2,0
1685,CIRCLE_O,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,2,0.3212,25,0,2,1,1
1686,CIRCLE_O,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,2,0.2617,25,1,2,2,0
1687,CIRCLE_O,(CIRCUMFERENCE QUESTION3),ALT:CIRCLE-CIRCUMFERENCE,3,0.1994,25,0,3,2,1
1688,CIRCLE_O,(RADIUS QUESTION4),ALT:CIRCLE-RADIUS,3,0.3113,25,1,3,2,1
1689,CIRCLE_O,(DIAMETER QUESTION4),ALT:CIRCLE-DIAMETER,3,0.2478,25,1,3,3,0
1690,CIRCLE_O,(AREA QUESTION4),ALT:CIRCLE-AREA,3,0.2531,25,1,3,3,0
1691,LAWN_SPRINKLER,(AREA QUESTION1),ALT:CIRCLE-AREA,4,0.2339,25,0,4,3,1
1692,COVERING_POOL,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,4,0.3016,25,0,4,2,2
1693,COVERING_POOL,(DIAMETER QUESTION1),ALT:CIRCLE-DIAMETER,4,0.2343,25,0,4,3,1
1694,DOG_ON_A_ROPE,(AREA QUESTION1),ALT:CIRCLE-AREA,5,0.2158,25,1,5,4,1
1695,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,4,0.188,25,1,4,3,1
1696,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,16,0.0574,25,1,16,16,0
1697,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),ALT:CIRCLE-AREA,6,0.1987,25,1,6,5,1
1698,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,7,0.2088,25,0,7,6,1
1699,CIRCLE_DIAMETER,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,5,0.292,25,1,5,3,2
1700,CIRCLE_DIAMETER,(AREA QUESTION1),ALT:CIRCLE-AREA,7,0.1826,25,1,7,6,1
1701,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,5,0.1772,25,1,5,4,1
1702,CIRCLE_AREA,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,6,0.2827,25,1,6,4,2
1703,CIRCLE_AREA,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,5,0.2214,25,0,5,3,2
1704,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),ALT:CIRCLE-CIRCUMFERENCE,6,0.1668,25,1,6,5,1
1705,CIRCLE_RADIUS,(DIAMETER QUESTION2),ALT:CIRCLE-DIAMETER,6,0.209,25,1,6,4,2
1706,CIRCLE_RADIUS,(AREA QUESTION2),ALT:CIRCLE-AREA,8,0.1676,25,1,8,7,1
1707,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),ALT:CIRCLE-CIRCUMFERENCE,7,0.157,25,1,7,6,1
1708,TROGS,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,17,0.0568,25,1,17,17,0
1709,TROGS,(TROG-HEIGHT QUESTION1),ALT:TRIANGLE-SIDE,5,0.3531,25,0,5,3,2
1710,TROGS,(TROG-AREA QUESTION1),ALT:TRIANGLE-AREA,11,0.1512,25,1,11,9,2
1711,TROGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,8,0.2088,25,1,8,7,1
1712,TROGS,(TROG-HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,6,0.3446,25,1,6,4,2
1713,TROGS,(TROG-AREA QUESTION2),ALT:TRIANGLE-AREA,12,0.1458,25,1,12,10,2
1714,TROGS,(SQUARE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,18,0.0562,25,1,18,18,0
1715,TROGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,9,0.2088,25,1,9,8,1
1716,TROGS,(TROG-HEIGHT QUESTION3),ALT:TRIANGLE-SIDE,7,0.3362,25,1,7,5,2
1717,TROGS,(TROG-AREA QUESTION3),ALT:TRIANGLE-AREA,13,0.1407,25,1,13,11,2
1718,TROGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,19,0.0556,25,1,19,19,0
1719,TROGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,10,0.2088,25,1,10,9,1
1720,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),ALT:PARALLELOGRAM-AREA,20,0.055,25,1,20,20,0
1721,WATERING_VEGGIES,(WATERED-AREA QUESTION1),ALT:CIRCLE-AREA,9,0.1535,25,1,9,8,1
1722,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,11,0.2088,25,1,11,10,1
1723,POGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,12,0.2088,25,1,12,11,1
1724,POGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,13,0.2088,25,1,13,12,1
1725,POGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,14,0.2088,25,1,14,13,1
1726,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),ALT:CIRCLE-AREA,10,0.1405,25,1,10,9,1
1727,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),ALT:COMPOSE-BY-ADDITION,15,0.2088,25,0,15,13,2
1728,ONE_CIRCLE_IN_SQUARE,(CIRCLE-AREA QUESTION1),ALT:CIRCLE-AREA,11,0.1284,25,1,11,10,1
1729,ONE_CIRCLE_IN_SQUARE,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,21,0.0545,25,1,21,21,0
1730,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,16,0.2088,25,0,16,13,3
1731,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),ALT:CIRCLE-AREA,12,0.1171,25,1,12,11,1
1732,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),ALT:COMPOSE-BY-ADDITION,17,0.2088,25,0,17,13,4
1733,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),ALT:CIRCLE-AREA,13,0.1068,25,1,13,12,1
1734,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,18,0.2088,25,0,18,13,5
1735,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,20,0.0494,25,1,20,16,4
1736,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,19,0.2088,25,1,19,14,5
1737,POGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,20,0.2088,25,1,20,15,5
1738,POGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,21,0.2088,25,1,21,16,5
1739,POGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,22,0.2088,25,1,22,17,5
1740,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),ALT:CIRCLE-RADIUS,7,0.2735,25,1,7,5,2
1741,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),ALT:CIRCLE-DIAMETER,7,0.1971,25,1,7,5,2
1742,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),ALT:CIRCLE-AREA,14,0.0973,25,1,14,13,1
1743,COVERING_POOL,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,8,0.2645,25,1,8,6,2
1744,COVERING_POOL,(DIAMETER QUESTION1),ALT:CIRCLE-DIAMETER,8,0.1857,25,1,8,6,2
1745,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,1,0.7916,26,0,1,0,1
1746,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,1,0.7393,26,1,1,1,0
1747,TRIANGLE_TRIANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,1,0.4432,26,0,1,0,1
1748,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,1,0.7999,26,0,1,0,1
1749,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,1,0.7389,26,0,1,0,1
1750,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,2,0.7087,26,1,2,1,1
1751,TRIANGLE_RECTANGLE,(BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,1,0.5676,26,0,1,0,1
1752,TRIANGLE_RECTANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,2,0.4328,26,0,2,0,2
1753,RECTANGLE_ABCD,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,1,0.0933,27,1,1,1,0
1754,RECTANGLE_ABCD,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,1,0.2083,27,1,1,1,0
1755,RECTANGLE_ABCD,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,2,0.1571,27,1,2,2,0
1756,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,2,0.0924,27,1,2,2,0
1757,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,3,0.0915,27,1,3,3,0
1758,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,1,0.2744,27,1,1,1,0
1759,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,4,0.0905,27,1,4,4,0
1760,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,5,0.0896,27,1,5,5,0
1761,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,2,0.2744,27,1,2,2,0
1762,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,6,0.0887,27,1,6,6,0
1763,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,7,0.0879,27,1,7,7,0
1764,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,3,0.2744,27,1,3,3,0
1765,PARALLELOGRAM_ABDE,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,8,0.087,27,1,8,8,0
1766,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,3,0.1166,27,1,3,3,0
1767,PARALLELOGRAM_ABDE,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,4,0.0855,27,1,4,4,0
1768,SQUARE_ABCD,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,9,0.0861,27,1,9,9,0
1769,SQUARE_ABCD,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,5,0.0621,27,1,5,5,0
1770,SQUARE_ABCD,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,6,0.0448,27,1,6,6,0
1771,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,10,0.0852,27,1,10,10,0
1772,PAINTING_THE_WALL,(WALL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,11,0.0844,27,1,11,11,0
1773,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,4,0.2744,27,1,4,4,0
1774,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,12,0.0835,27,1,12,12,0
1775,PAINTING_THE_WALL,(WALL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,13,0.0827,27,1,13,13,0
1776,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,5,0.2744,27,1,5,5,0
1777,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,14,0.0819,27,1,14,14,0
1778,PAINTING_THE_WALL,(WALL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,15,0.081,27,1,15,15,0
1779,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,6,0.2744,27,1,6,6,0
